# t	 x	 y	 error
11.1816246573	1.8983923011	-1.0640468240	8.3712018154e-07
11.1833481996	1.8965586330	-1.0637290520	8.3684800535e-07
11.1850717419	1.8947255816	-1.0633312089	8.3657334323e-07
11.1867952842	1.8928932848	-1.0628533995	8.3629619599e-07
11.1885188266	1.8910618804	-1.0622957312	8.3601656444e-07
11.1902423689	1.8892315059	-1.0616583137	8.3573444943e-07
11.1919659112	1.8874022987	-1.0609412595	8.3544985179e-07
11.1936894535	1.8855743958	-1.0601446833	8.3516277237e-07
11.1954129958	1.8837479344	-1.0592687022	8.3487321201e-07
11.1971365381	1.8819230511	-1.0583134360	8.3458117158e-07
11.1988600805	1.8800998825	-1.0572790068	8.3428665194e-07
11.2005836228	1.8782785648	-1.0561655388	8.3398965398e-07
11.2023071651	1.8764592344	-1.0549731589	8.3369017857e-07
11.2040307074	1.8746420269	-1.0537019962	8.3338822660e-07
11.2057542497	1.8728270781	-1.0523521821	8.3308379897e-07
11.2074777920	1.8710145235	-1.0509238502	8.3277689659e-07
11.2092013344	1.8692044983	-1.0494171365	8.3246752036e-07
11.2109248767	1.8673971374	-1.0478321791	8.3215567120e-07
11.2126484190	1.8655925755	-1.0461691184	8.3184135005e-07
11.2143719613	1.8637909472	-1.0444280970	8.3152455783e-07
11.2160955036	1.8619923868	-1.0426092596	8.3120529548e-07
11.2178190459	1.8601970281	-1.0407127532	8.3088356396e-07
11.2195425883	1.8584050049	-1.0387387266	8.3055936422e-07
11.2212661306	1.8566164508	-1.0366873311	8.3023269723e-07
11.2229896729	1.8548314989	-1.0345587198	8.2990356394e-07
11.2247132152	1.8530502822	-1.0323530479	8.2957196535e-07
11.2264367575	1.8512729333	-1.0300704727	8.2923790243e-07
11.2281602998	1.8494995847	-1.0277111536	8.2890137619e-07
11.2298838421	1.8477303686	-1.0252752517	8.2856238761e-07
11.2316073845	1.8459654166	-1.0227629304	8.2822093770e-07
11.2333309268	1.8442048606	-1.0201743548	8.2787702749e-07
11.2350544691	1.8424488316	-1.0175096921	8.2753065798e-07
11.2367780114	1.8406974607	-1.0147691112	8.2718183022e-07
11.2385015537	1.8389508787	-1.0119527832	8.2683054523e-07
11.2402250960	1.8372092158	-1.0090608808	8.2647680406e-07
11.2419486384	1.8354726023	-1.0060935787	8.2612060776e-07
11.2436721807	1.8337411679	-1.0030510532	8.2576195739e-07
11.2453957230	1.8320150421	-0.9999334826	8.2540085402e-07
11.2471192653	1.8302943542	-0.9967410471	8.2503729871e-07
11.2488428076	1.8285792329	-0.9934739283	8.2467129255e-07
11.2505663499	1.8268698068	-0.9901323099	8.2430283662e-07
11.2522898923	1.8251662043	-0.9867163771	8.2393193202e-07
11.2540134346	1.8234685531	-0.9832263168	8.2355857985e-07
11.2557369769	1.8217769810	-0.9796623178	8.2318278122e-07
11.2574605192	1.8200916152	-0.9760245704	8.2280453725e-07
11.2591840615	1.8184125826	-0.9723132665	8.2242384906e-07
11.2609076038	1.8167400098	-0.9685285998	8.2204071777e-07
11.2626311462	1.8150740231	-0.9646707654	8.2165514454e-07
11.2643546885	1.8134147485	-0.9607399602	8.2126713050e-07
11.2660782308	1.8117623116	-0.9567363826	8.2087667680e-07
11.2678017731	1.8101168375	-0.9526602325	8.2048378461e-07
11.2695253154	1.8084784513	-0.9485117113	8.2008845510e-07
11.2712488577	1.8068472774	-0.9442910220	8.1969068943e-07
11.2729724000	1.8052234401	-0.9399983692	8.1929048879e-07
11.2746959424	1.8036070633	-0.9356339589	8.1888785437e-07
11.2764194847	1.8019982704	-0.9311979984	8.1848278736e-07
11.2781430270	1.8003971846	-0.9266906967	8.1807528898e-07
11.2798665693	1.7988039286	-0.9221122641	8.1766536042e-07
11.2815901116	1.7972186249	-0.9174629124	8.1725300290e-07
11.2833136539	1.7956413955	-0.9127428547	8.1683821766e-07
11.2850371963	1.7940723621	-0.9079523055	8.1642100592e-07
11.2867607386	1.7925116460	-0.9030914809	8.1600136892e-07
11.2884842809	1.7909593682	-0.8981605980	8.1557930791e-07
11.2902078232	1.7894156492	-0.8931598755	8.1515482414e-07
11.2919313655	1.7878806091	-0.8880895332	8.1472791888e-07
11.2936549078	1.7863543678	-0.8829497925	8.1429859339e-07
11.2953784502	1.7848370448	-0.8777408759	8.1386684894e-07
11.2971019925	1.7833287590	-0.8724630072	8.1343268683e-07
11.2988255348	1.7818296290	-0.8671164115	8.1299610833e-07
11.3005490771	1.7803397733	-0.8617013151	8.1255711475e-07
11.3022726194	1.7788593095	-0.8562179456	8.1211570739e-07
11.3039961617	1.7773883552	-0.8506665319	8.1167188757e-07
11.3057197040	1.7759270275	-0.8450473039	8.1122565659e-07
11.3074432464	1.7744754431	-0.8393604928	8.1077701579e-07
11.3091667887	1.7730337182	-0.8336063311	8.1032596649e-07
11.3108903310	1.7716019687	-0.8277850523	8.0987251005e-07
11.3126138733	1.7701803101	-0.8218968911	8.0941664780e-07
11.3143374156	1.7687688574	-0.8159420836	8.0895838110e-07
11.3160609579	1.7673677254	-0.8099208666	8.0849771131e-07
11.3177845003	1.7659770283	-0.8038334783	8.0803463980e-07
11.3195080426	1.7645968799	-0.7976801580	8.0756916794e-07
11.3212315849	1.7632273936	-0.7914611461	8.0710129712e-07
11.3229551272	1.7618686825	-0.7851766840	8.0663102873e-07
11.3246786695	1.7605208592	-0.7788270143	8.0615836417e-07
11.3264022118	1.7591840358	-0.7724123805	8.0568330483e-07
11.3281257542	1.7578583242	-0.7659330274	8.0520585213e-07
11.3298492965	1.7565438355	-0.7593892007	8.0472600749e-07
11.3315728388	1.7552406808	-0.7527811471	8.0424377233e-07
11.3332963811	1.7539489706	-0.7461091145	8.0375914809e-07
11.3350199234	1.7526688148	-0.7393733516	8.0327213620e-07
11.3367434657	1.7514003231	-0.7325741083	8.0278273812e-07
11.3384670081	1.7501436048	-0.7257116354	8.0229095529e-07
11.3401905504	1.7488987685	-0.7187861848	8.0179678918e-07
11.3419140927	1.7476659226	-0.7117980094	8.0130024126e-07
11.3436376350	1.7464451750	-0.7047473628	8.0080131299e-07
11.3453611773	1.7452366332	-0.6976344999	8.0030000587e-07
11.3470847196	1.7440404041	-0.6904596764	7.9979632137e-07
11.3488082619	1.7428565943	-0.6832231490	7.9929026101e-07
11.3505318043	1.7416853100	-0.6759251754	7.9878182628e-07
11.3522553466	1.7405266568	-0.6685660141	7.9827101868e-07
11.3539788889	1.7393807400	-0.6611459248	7.9775783975e-07
11.3557024312	1.7382476643	-0.6536651678	7.9724229100e-07
11.3574259735	1.7371275342	-0.6461240046	7.9672437396e-07
11.3591495158	1.7360204534	-0.6385226974	7.9620409017e-07
11.3608730582	1.7349265254	-0.6308615094	7.9568144119e-07
11.3625966005	1.7338458533	-0.6231407049	7.9515642855e-07
11.3643201428	1.7327785394	-0.6153605489	7.9462905383e-07
11.3660436851	1.7317246859	-0.6075213072	7.9409931858e-07
11.3677672274	1.7306843945	-0.5996232467	7.9356722439e-07
11.3694907697	1.7296577661	-0.5916666351	7.9303277282e-07
11.3712143121	1.7286449016	-0.5836517410	7.9249596548e-07
11.3729378544	1.7276459012	-0.5755788339	7.9195680395e-07
